country,year,gdp_pc,gdp_pc_growth,primary_completion,lower_sec_completion,upper_sec_completion,population,arwu_ranked_num,arwu_sum_score,math,read,science,in_math99,imo_total_score,democracy_eiu
USA,2008,48570.0459804586,-0.820367898524154,98.6767272949219,94.4855499267578,86.614128112793,304093966,159,2184.9999999999995,,,,,190.0,8.22
USA,2009,47194.9433547336,-3.45001592321435,98.5941772460938,94.5352172851562,86.7090835571289,306771529,152,2198.800000000001,485.63750812153813,497.5918746416957,499.6266558379509,0.34029801285466804,182.0,
USA,2010,48650.6431283336,1.86029167805893,98.6884307861328,94.7695007324219,87.1494064331055,309327143,154,2173.899999999999,,,,,168.0,8.18
USA,2011,50065.9665041742,0.814519357932042,98.7173004150391,94.9027328491211,87.5908889770508,311583481,151,2155.7999999999997,,,,,184.0,8.11
USA,2012,51784.4185738837,1.53310203539129,98.7904815673828,94.984489440918,87.6791000366211,313877662,150,2151.2000000000003,481.03247617517087,497.47163879067836,497.78838848935396,0.4016965955083438,194.0,8.11
USA,2013,53291.1276891406,1.13869234666606,98.8670196533203,95.2045288085938,88.1503067016602,316059947,149,2117.5,,,,,190.0,8.11
USA,2014,55123.8497869046,1.54038064866397,98.7934112548828,95.2634735107422,88.3135833740234,318386329,146,2090.1000000000004,,,,,193.0,8.11
USA,2015,56762.7294515989,1.95300411790625,98.7738800048828,95.3349685668945,88.4119720458984,320738994,146,2040.5000000000002,469.7976481092435,496.3187818627461,495.87143312324935,0.36393086515703527,185.0,8.05
USA,2016,57866.7449341091,0.933375361665711,98.8771133422852,95.5852432250977,89.0923614501953,323071755,137,1994.9999999999998,,,,,214.0,7.980000000000001
USA,2017,59907.754260885,1.59713559028371,97.5959396362305,94.9176025390625,89.8141326904297,325122128,191,1971.0,,,,,148.0,7.980000000000001
USA,2018,62823.309438197,2.40486787201,99.0315322875977,96.0293731689453,89.8053588867188,326838199,217,1899.400000000001,473.1427170318309,500.1501798263745,497.2772007027682,0.42750395336135555,212.0,7.959999999999999
USA,2019,65120.3946628653,1.82966838809384,,,,328329953,206,1872.3000000000002,,,,,227.0,7.959999999999999
USA,2020,63528.6343027508,-3.70095252825833,99.055778503418,96.4607696533203,90.9405212402344,331511512,206,1745.8000000000002,,,,,183.0,7.92
USA,2021,70219.472454115,5.77954841835778,97.2861862182617,95.2501678466797,91.313362121582,332031554,200,1714.7999999999997,,,,,165.0,7.85
USA,2022,76329.5822652029,1.55148744876492,,,,333287557,196,1689.6999999999996,,,,,207.0,7.85
URY,2003,3638.94359070859,0.690750521011083,91.2440338134766,59.2605400085449,34.4547996520996,3310202,0,0.0,413.3494940531289,424.4943439245927,429.59203319622856,0.04716442722757343,29.0,
URY,2004,4130.1001146777,4.89011911625813,,,,3313801,0,0.0,,,,,47.0,
URY,2005,5233.45717058668,7.33497604892166,,,,3317665,0,0.0,,,,,37.0,
URY,2006,5942.12674899064,3.95391078742402,82.948371887207,47.13330078125,24.7390003204346,3322282,0,0.0,435.20392386856815,424.9850950816286,438.123025521802,0.052222506381567856,12.0,7.959999999999999
URY,2007,7149.37463386796,6.33765562484871,,,,3328651,0,0.0,,,,,0.0,
URY,2008,9328.06570819932,6.93600335053371,85.4300003051758,46.0800018310547,23.2000007629395,3336126,0,0.0,,,,,22.0,8.08
URY,2009,9780.73961786409,3.99318432319997,85.4199981689453,48.9700012207031,24.0799999237061,3344156,0,0.0,424.71587040456603,423.1834665099884,425.40636897767365,0.07960766988130619,21.0,
URY,2010,12512.5941268441,7.53025567048368,85.6699981689453,50.2000007629395,24.7399997711182,3352651,0,0.0,,,,,0.0,8.1
URY,2011,14975.5628186737,4.88102387235121,87.3899993896484,52.7700004577637,26.7199993133545,3361637,0,0.0,,,,,29.0,8.17
URY,2012,16087.2520777973,3.24652646444873,88.1699981689453,52.9599990844727,27.1800003051758,3371133,0,0.0,410.95768698024415,413.5739679397921,418.0868953151451,0.0,30.0,8.17
URY,2013,18140.8922133059,4.32661364111881,88.5699996948242,52.8699989318848,27.0200004577637,3381180,0,0.0,,,,,7.0,8.17
URY,2014,18131.5788465661,2.9197296574484,89.120002746582,53.939998626709,27.8700008392334,3391662,0,0.0,,,,,31.0,8.17
URY,2015,16950.7531694816,0.0416798769461195,89.379997253418,54.5299987792969,27.9300003051758,3402818,0,0.0,421.94364368195204,439.494594028375,436.7278718244796,0.09323984955056999,16.0,8.17
URY,2016,16837.9403803049,1.36367741460649,89.8499984741211,55.4700012207031,28.0100002288818,3413766,0,0.0,,,,,17.0,8.17
URY,2017,18995.3970195554,1.48963768853973,90.1999969482422,56.5299987792969,29.2000007629395,3422200,0,0.0,,,,,43.0,8.12
URY,2018,19026.0498173005,0.0144915655816646,91.0999984741211,57.1599998474121,29.5200004577637,3427042,1,0.0,416.3846731901959,426.0197098612936,425.6866028880867,0.0,7.0,8.38
URY,2019,18098.361548609,0.704262097511574,91.3300018310547,58.0900001525879,30.6900005340576,3428409,1,0.0,,,,,29.0,8.38
URY,2020,15650.4993032445,-6.28148319774319,,,,3429086,1,0.0,,,,,36.0,8.61
URY,2021,17923.9953327961,5.36339161084788,92.0899963378906,61.0200004577637,33.5400009155273,3426260,0,0.0,,,,,17.0,8.85
URY,2022,20795.0423535553,5.02812076874068,,,,3422794,0,0.0,,,,,27.0,8.91
UZB,2003,396.377979026633,3.02672808381934,,,,25567650,0,0.0,,,,,49.0,
UZB,2004,465.119886944025,6.21641140541644,,,,25864350,0,0.0,,,,,79.0,
UZB,2005,546.776850185552,5.71301328436083,,,,26167000,0,0.0,,,,,0.0,
UZB,2006,654.283837283285,6.14824562842726,,,,26488250,0,0.0,,,,,68.0,1.85
UZB,2007,830.407694204322,7.92572326864538,,,,26868000,0,0.0,,,,,88.0,
UZB,2008,1082.28602501699,7.29286000804071,,,,27302800,0,0.0,,,,,94.0,1.74
UZB,2009,1213.26532816388,6.24304120838426,,,,27767400,0,0.0,,,,,85.0,
UZB,2010,1742.34925645077,4.60233039381552,,,,28562400,0,0.0,,,,,112.0,1.74
UZB,2011,2051.12951516418,4.67753450019251,,,,29339400,0,0.0,,,,,62.0,1.74
UZB,2012,2267.62327535512,5.53733804206043,,,,29774500,0,0.0,,,,,0.0,1.72
UZB,2013,2419.71874376446,5.6337007643187,,99.8928680419922,91.5406112670898,30243200,0,0.0,,,,,0.0,1.72
UZB,2014,2628.46005444002,5.08610432169459,,99.8681564331055,91.9476318359375,30757700,0,0.0,,,,,0.0,2.45
UZB,2015,2753.97105782901,5.36481696760778,,99.8860626220703,92.0795822143555,31298900,0,0.0,,,,,64.0,1.95
UZB,2016,2704.67718852896,4.10607276304242,,99.9035186767578,92.5646209716797,31847900,0,0.0,,,,,47.0,1.95
UZB,2017,1916.76462520814,2.65248473333584,,,,32388600,0,0.0,,,,,69.0,1.95
UZB,2018,1604.25864156544,4.05650668062363,99.990592956543,99.9048690795898,96.1492462158203,32956100,0,0.0,,,,,21.0,2.01
UZB,2019,1795.20176845657,4.01139218369858,100.0,99.9171905517578,96.6762924194336,33580350,0,0.0,,,,,81.0,2.01
UZB,2020,1759.30747053678,0.0538222364548204,,,,34232050,0,0.0,,,,,60.0,2.12
UZB,2021,1993.42447787206,5.30221790037371,99.9978103637695,99.9351272583008,96.0379867553711,34915100,0,0.0,,,,,51.0,2.12
UZB,2022,2255.15115496772,3.49604366831846,100.0,99.9783325195312,96.8379516601562,35648100,0,0.0,,,,,124.0,2.12
VUT,2003,1517.29444943875,1.7055058695657,,,,207258,0,0.0,,,,,0.0,
VUT,2004,1718.26302892176,1.4594489148585,,,,212422,0,0.0,,,,,0.0,
VUT,2005,1814.81782563854,2.78437022111177,,,,217632,0,0.0,,,,,0.0,
VUT,2006,1970.8984112702,5.88642047809384,,,,222923,0,0.0,,,,,0.0,
VUT,2007,2261.45929411079,0.43312766411762,,,,228345,0,0.0,,,,,0.0,
VUT,2008,2525.0839035439,3.07011043921,,,,233952,0,0.0,,,,,0.0,
VUT,2009,2472.46356380837,0.57108685848371,,,,239689,0,0.0,,,,,0.0,
VUT,2010,2732.55156662187,-1.11900599670747,,,,245453,0,0.0,,,,,0.0,
VUT,2011,3064.75120066071,0.742453227180761,,,,251294,0,0.0,,,,,0.0,
VUT,2012,2906.34246130818,-1.35275355914011,,,,257313,0,0.0,,,,,0.0,
VUT,2013,2877.44452801285,-1.90815462942294,,,,263534,0,0.0,,,,,0.0,
VUT,2014,2861.20315425441,0.694155032875415,,,,269927,0,0.0,,,,,0.0,
VUT,2015,2643.8868859095,-1.99743087331125,,,,276438,0,0.0,,,,,0.0,
VUT,2016,2757.20330593386,2.18259585262859,,,,283218,0,0.0,,,,,0.0,
VUT,2017,3032.19702965604,3.74544632653678,,,,290239,0,0.0,,,,,0.0,
VUT,2018,3076.8353148388,0.456982334488742,,,,297298,0,0.0,,,,,0.0,
VUT,2019,3076.58988588361,0.831127736745984,,,,304404,0,0.0,,,,,0.0,
VUT,2020,2917.75684908933,-7.21187853416568,,,,311685,0,0.0,,,,,0.0,
VUT,2021,3044.57364031957,-1.70154021181884,,,,319137,0,0.0,,,,,0.0,
VUT,2022,3231.35129995571,-0.520979742632093,,,,326740,0,0.0,,,,,0.0,
VEN,2003,3243.36880476351,-9.36927636417151,76.2300033569336,44.3899993896484,32.4900016784668,25782029,0,0.0,,,,,10.0,
VEN,2004,4287.63157898613,16.2800630043543,77.0400009155273,44.4599990844727,32.5099983215332,26226927,0,0.0,,,,,15.0,
VEN,2005,5456.32242533255,8.49012702071195,78.4100036621094,48.0999984741211,35.0999984741211,26668785,0,0.0,,,,,15.0,
VEN,2006,6769.86841430715,8.11556212465032,80.0500030517578,49.8400001525879,38.3800010681152,27102081,0,0.0,,,,,34.0,5.42
VEN,2007,8369.23526829668,7.08221307595991,80.8600006103516,50.8600006103516,39.7400016784668,27525097,0,0.0,,,,,14.0,
VEN,2008,11310.7781703527,3.73739782559073,82.0899963378906,52.5900001525879,41.4500007629395,27933833,0,0.0,,,,,16.0,5.34
VEN,2009,11641.7991472317,-4.54882021047604,82.6600036621094,53.7099990844727,42.9500007629395,28327892,0,0.0,,,,,13.0,
VEN,2010,13692.9149666211,-2.81689903503258,83.4199981689453,55.0800018310547,44.8800010681152,28715022,0,0.0,,,,,16.0,5.18
VEN,2011,10877.1123638816,2.81179540130756,84.3300018310547,56.7999992370605,46.939998626709,29096159,0,0.0,,,,,21.0,5.08
VEN,2012,12937.9275972349,4.28453388065289,85.1600036621094,56.7099990844727,47.2900009155273,29470426,0,0.0,,,,,17.0,5.15
VEN,2013,12433.9807853398,0.0945791076821791,85.8000030517578,58.7799987792969,49.7200012207031,29838021,0,0.0,,,,,9.0,5.07
VEN,2014,15975.7293753361,-5.02511141422512,86.25,60.2999992370605,51.4099998474121,30193258,0,0.0,,,,,24.0,5.07
VEN,2015,,,87.7369232177734,69.5971527099609,55.793270111084,30529716,0,0.0,,,,,13.0,5.0
VEN,2016,,,92.7108764648438,74.4302291870117,61.9245986938477,30741464,0,0.0,,,,,29.0,4.68
VEN,2017,,,,,,30563433,0,0.0,,,,,59.0,3.87
VEN,2018,,,,,,29825653,0,0.0,,,,,2.0,3.16
VEN,2019,,,,,,28971683,0,0.0,,,,,3.0,2.88
VEN,2020,,,,,,28490453,0,0.0,,,,,33.0,2.76
VEN,2021,,,,,,28199867,0,0.0,,,,,24.0,2.11
VEN,2022,,,,,,28301696,0,0.0,,,,,7.0,2.23
VNM,2003,485.45090806895,5.80546073533708,,,,81475825,0,0.0,,,,,172.0,
VNM,2004,551.903505134912,6.44499044947047,,,,82311227,0,0.0,,,,,196.0,
VNM,2005,693.18984250035,6.47249051209972,,,,83142095,0,0.0,,,,,143.0,
VNM,2006,790.592516384921,5.94616532064683,,,,83951800,0,0.0,,,,,131.0,2.75
VNM,2007,913.312331601755,6.10516732052488,,,,84762269,0,0.0,,,,,168.0,
VNM,2008,1158.10162735417,4.63107653465596,,,,85597241,0,0.0,,,,,159.0,2.53
VNM,2009,1225.84500948487,4.31850501441571,,64.9995269775391,25.6799507141113,86482923,0,0.0,,,,,161.0,
VNM,2010,1684.01177184608,5.29329287922351,,,,87411012,0,0.0,,,,,133.0,2.94
VNM,2011,1953.55714968747,5.28325691582951,,,,88349117,0,0.0,,,,,113.0,2.96
VNM,2012,2190.2324398772,4.37956278606582,,,,89301326,0,0.0,510.5899666868324,508.25916600121144,528.15794815487,1.0639860078690688,148.0,2.89
VNM,2013,2367.49933068934,4.42344722195396,,,,90267739,0,0.0,,,,,180.0,3.29
VNM,2014,2558.77875834959,5.29338738412332,,,,91235504,0,0.0,,,,,157.0,3.41
VNM,2015,2595.23484372958,5.87784930468686,,,,92191398,0,0.0,496.0808062135248,489.88019653278326,524.8112276004128,1.155874592002873,151.0,3.53
VNM,2016,2760.71710111715,5.61868010324022,,,,93126529,0,0.0,,,,,151.0,3.38
VNM,2017,2992.07153198845,5.90924097336334,,,,94033048,0,0.0,,,,,155.0,3.08
VNM,2018,3267.22506911927,6.46719149769011,,,,94914330,0,0.0,,,,0.0,148.0,3.08
VNM,2019,3491.09140990663,6.39258594504489,88.6342315673828,65.3397903442383,31.9328708648682,95776716,1,0.0,,,,,177.0,3.08
VNM,2020,3586.34717624763,1.9373565936546,,,,96648685,1,0.0,,,,,150.0,2.94
VNM,2021,3756.48890080884,1.69940240052158,,,,97468029,2,0.0,,,,,125.0,2.94
VNM,2022,4163.51429874522,7.22897834435969,,,,98186856,2,0.0,,,,,196.0,2.73
VIR,2003,31731.2566241187,-0.392409019211641,,,,108505,0,0.0,,,,,0.0,
VIR,2004,35006.3614404514,3.32303112200472,,,,108466,0,0.0,,,,,0.0,
VIR,2005,40828.7460927775,3.49771355206596,,,,108453,0,0.0,,,,,0.0,
VIR,2006,41377.1466009652,3.58522291185554,,,,108369,0,0.0,,,,,0.0,
VIR,2007,44158.5054044325,4.04131611143129,,,,108337,0,0.0,,,,,0.0,
VIR,2008,39152.3750657306,1.16259833481369,,,,108397,0,0.0,,,,,0.0,
VIR,2009,38753.1825393897,-6.60082033820244,,,,108404,0,0.0,,,,,0.0,
VIR,2010,39905.1284180994,0.640017045957947,,,,108357,0,0.0,,,,,0.0,
VIR,2011,38997.1373164651,-8.14745069217943,,,,108290,0,0.0,,,,,0.0,
VIR,2012,37795.3192590675,-14.7321849465745,,,,108188,0,0.0,,,,,0.0,
VIR,2013,34597.9766940328,-6.15764738406951,,,,108041,0,0.0,,,,,0.0,
VIR,2014,33045.3643795999,-1.62976237975002,,,,107882,0,0.0,,,,,0.0,
VIR,2015,34007.3529411765,-0.26792231561096,,,,107712,0,0.0,,,,,0.0,
VIR,2016,35324.9748874586,1.78607056891147,,,,107516,0,0.0,,,,,0.0,
VIR,2017,35365.0693039774,-0.517853882355141,,,,107281,0,0.0,,,,,0.0,
VIR,2018,36663.2087550584,2.17142607924004,,,,107001,0,0.0,,,,,0.0,
VIR,2019,38633.5298915336,3.25391465589726,,,,106669,0,0.0,,,,,0.0,
VIR,2020,39411.0452535516,-1.56703477376428,,,,106290,0,0.0,,,,,0.0,
VIR,2021,41976.0083120809,3.26224011297933,,,,105870,0,0.0,,,,,0.0,
VIR,2022,,,,,,105413,0,0.0,,,,,0.0,
PSE,2003,1257.69857009689,11.1393849871895,,,,3154969,0,0.0,,,,,0.0,
PSE,2004,1422.19088643544,18.849181499215,86.1926116943359,45.3575286865234,30.7632904052734,3236626,0,0.0,,,,,0.0,
PSE,2005,1543.70141392774,8.4829084168252,,,,3320396,0,0.0,,,,,0.0,
PSE,2006,1570.10439962728,-3.49430234961132,87.5171203613281,47.3329887390137,31.2193508148193,3406334,0,0.0,,,,,0.0,6.01
PSE,2007,1664.24571669276,1.16982596233521,88.1959075927734,49.1347198486328,32.0520896911621,3494496,0,0.0,,,,,0.0,
PSE,2008,2035.20234121766,4.51371143942183,88.5914077758789,50.0733299255371,32.7596702575684,3591977,0,0.0,,,,,0.0,5.83
PSE,2009,2191.78178736868,5.73457681316152,89.5594787597656,52.1134185791016,35.0115394592285,3689099,0,0.0,,,,,0.0,
PSE,2010,2557.07562356699,3.06565425625401,90.0877685546875,52.6599617004395,34.950870513916,3786161,0,0.0,,,,,0.0,5.44
PSE,2011,2880.79843707909,6.86783487502541,90.8539810180664,54.2638702392578,36.3560485839844,3882986,0,0.0,,,,,0.0,4.97
PSE,2012,3067.43872735614,3.51036746369036,91.9919662475586,56.6945304870605,38.0242118835449,3979998,0,0.0,,,,,0.0,4.8
PSE,2013,3315.29753909282,2.21485047926886,92.5873107910156,58.0211181640625,38.5071487426758,4076708,0,0.0,,,,,0.0,4.8
PSE,2014,3352.11259506043,-2.47102630481804,92.6865234375,58.7723999023438,37.9565505981445,4173398,0,0.0,,,,,0.0,4.72
PSE,2015,3272.15432360708,1.37258508832343,93.253532409668,60.398998260498,39.0218696594238,4270092,0,0.0,,,,,0.0,4.57
PSE,2016,3527.61382413178,6.44666146094556,93.6135711669922,61.1019897460938,39.6356086730957,4367088,0,0.0,,,,,0.0,4.49
PSE,2017,3620.36048715937,-0.577622802403482,93.8296737670898,62.0871505737305,40.6208381652832,4454805,0,0.0,,,,,0.0,4.46
PSE,2018,3562.33094270256,-1.30481419195327,94.5776824951172,64.2453689575195,42.6016883850098,4569087,0,0.0,,,,,0.0,4.39
PSE,2019,3656.85827137011,-1.15161366535136,93.7597122192383,75.2446975708008,48.7687110900879,4685306,0,0.0,,,,,0.0,3.89
PSE,2020,3233.56863835858,-13.4963869730477,95.3392028808594,67.7803726196289,45.9041709899902,4803269,0,0.0,,,,,0.0,3.83
PSE,2021,3678.63565662194,4.41469534491321,,,,4922749,0,0.0,,,,,0.0,3.94
PSE,2022,3789.32796575153,1.44237074478619,,,,5043612,0,0.0,,,,,14.0,3.86
YEM,2003,583.369653798414,1.03333019713936,,,,20188799,0,0.0,,,,,0.0,
YEM,2004,668.854620231411,1.24163241167456,,,,20733406,0,0.0,,,,,0.0,
YEM,2005,784.757979164725,2.68328716849115,,,,21320671,0,0.0,,,,,0.0,
YEM,2006,867.83596261227,0.138054903010172,,,,21966298,0,0.0,,,,,0.0,2.98
YEM,2007,956.230475083835,0.256559565109967,,,,22641538,0,0.0,,,,,0.0,
YEM,2008,1153.5364240824,0.593252196344025,,,,23329004,0,0.0,,,,,0.0,2.95
YEM,2009,1045.80557967787,0.837999512613806,,,,24029589,0,0.0,,,,,0.0,
YEM,2010,1249.06308529856,4.59294458298518,,,,24743946,0,0.0,,,,,0.0,2.64
YEM,2011,1284.61763538908,-15.2217404140228,,,,25475610,0,0.0,,,,,0.0,2.57
YEM,2012,1349.99060988906,-0.526827932405709,,,,26223391,0,0.0,,,,,0.0,3.12
YEM,2013,1497.74794102378,1.86880829888409,,,,26984002,0,0.0,,,,,0.0,2.79
YEM,2014,1557.60140563399,-2.95538930331477,,,,27753304,0,0.0,,,,,0.0,2.79
YEM,2015,1488.41626714602,-29.921761289045,,,,28516545,0,0.0,,,,,0.0,2.24
YEM,2016,1069.81699688479,-11.7200183408464,,,,29274002,0,0.0,,,,,0.0,2.07
YEM,2017,893.716492936242,-7.47511313643885,,,,30034389,0,0.0,,,,,0.0,2.07
YEM,2018,701.714868380787,-1.7217347535469,,,,30790513,0,0.0,,,,,0.0,1.95
YEM,2019,693.816503470151,,,,,31546691,0,0.0,,,,,0.0,1.95
YEM,2020,578.512010185469,,,,,32284046,0,0.0,,,,,0.0,1.95
YEM,2021,543.637537849839,,,,,32981641,0,0.0,,,,,0.0,1.95
YEM,2022,650.272218352095,,,,,33696614,0,0.0,,,,,0.0,1.95
ZMB,2003,452.2865820075,3.69182765332936,,,,10837973,0,0.0,,,,,0.0,
ZMB,2004,556.050051613635,3.6834162537273,,,,11188040,0,0.0,,,,,0.0,
ZMB,2005,720.446504729389,3.74143169004948,,,,11564870,0,0.0,,,,,0.0,
ZMB,2006,1065.59641685012,4.23799981855704,,,,11971567,0,0.0,,,,,0.0,5.25
ZMB,2007,1133.43615831521,4.59126067988387,,,,12402073,0,0.0,,,,,0.0,
ZMB,2008,1393.51949098012,3.99309571014803,,,,12852966,0,0.0,,,,,0.0,5.25
ZMB,2009,1150.94174590972,5.40593589520428,,,,13318087,0,0.0,,,,,0.0,
ZMB,2010,1469.36145002684,6.50755325743155,,,,13792086,0,0.0,,,,,0.0,5.68
ZMB,2011,1644.45683054452,2.05909554012629,,,,14265814,0,0.0,,,,,0.0,6.19
ZMB,2012,1729.64747097057,4.10327941069306,,,,14744658,0,0.0,,,,,0.0,6.26
ZMB,2013,1840.32055335789,1.67610060101553,,,,15234976,0,0.0,,,,,0.0,6.26
ZMB,2014,1724.57621968232,1.35292800530071,,,,15737793,0,0.0,,,,,0.0,6.39
ZMB,2015,1307.90964916032,-0.312861216401132,,,,16248230,0,0.0,,,,,0.0,6.28
ZMB,2016,1249.92314348406,0.561270607611533,,,,16767761,0,0.0,,,,,0.0,5.99
ZMB,2017,1495.75213841021,0.33128409209921,,,,17298054,0,0.0,,,,,0.0,5.68
ZMB,2018,1475.19988338535,0.897347460387692,60.810718536377,37.650218963623,19.9344501495361,17835893,0,0.0,,,,,0.0,5.61
ZMB,2019,1268.12094056241,-1.56423687695015,,,,18380477,0,0.0,,,,,0.0,5.09
ZMB,2020,956.831728987032,-5.59573305992129,,,,18927715,0,0.0,,,,,0.0,4.86
ZMB,2021,1134.71345424991,3.25945771191387,,,,19473125,0,0.0,,,,,0.0,5.72
ZMB,2022,1456.90157015445,2.38646851919523,,,,20017675,0,0.0,,,,,0.0,5.8
ZWE,2003,474.30220105818,-17.6218409507347,,,,12075828,0,0.0,,,,,0.0,
ZWE,2004,477.399491040164,-6.46631853942672,,,,12160881,0,0.0,,,,,0.0,
ZWE,2005,470.783761438779,-6.20372528883229,,,,12224753,0,0.0,,,,,0.0,
ZWE,2006,441.498796884795,-4.28933673209353,,,,12330490,0,0.0,,,,,0.0,2.62
ZWE,2007,425.036841692684,-4.58253069338502,,,,12450568,0,0.0,,,,,0.0,
ZWE,2008,351.839100544391,-18.3235027502688,,,,12550347,0,0.0,,,,,0.0,2.53
ZWE,2009,762.297960300667,10.8758213625899,,,,12679810,0,0.0,,,,,5.0,
ZWE,2010,937.840339987372,19.9389815094808,,,,12839771,0,0.0,,,,,0.0,2.64
ZWE,2011,1082.61577325282,12.983379744813,,,,13025785,0,0.0,,,,,0.0,2.68
ZWE,2012,1290.19395746702,13.6547503940841,80.8751220703125,60.7591209411621,6.08305978775024,13265331,0,0.0,,,,,0.0,2.67
ZWE,2013,1408.36781031236,0.988283015619089,,,,13555422,0,0.0,,,,,0.0,2.67
ZWE,2014,1407.03429109916,-0.715190165913654,75.7848815917969,58.7631683349609,15.1919898986816,13855753,0,0.0,,,,,5.0,2.78
ZWE,2015,1410.32917348908,-0.132759721781923,73.8740234375,53.4868087768555,11.7817697525024,14154937,0,0.0,,,,,0.0,3.05
ZWE,2016,1421.78779140568,-1.1778926023423,,,,14452704,0,0.0,,,,,0.0,3.05
ZWE,2017,1192.10701198862,1.97484556825425,82.4520263671875,64.9352264404297,12.2648897171021,14751101,0,0.0,,,,,0.0,3.16
ZWE,2018,2269.17701232332,2.90939513608366,,,,15052184,0,0.0,,,,,0.0,3.16
ZWE,2019,1421.86859613585,-8.17732036976587,75.0012283325195,,13.274299621582,15354608,0,0.0,,,,,0.0,3.16
ZWE,2020,1372.69667436829,-9.67040474901877,,,,15669666,0,0.0,,,,,0.0,3.16
ZWE,2021,1773.92041090285,6.27161322579579,,,,15993524,0,0.0,,,,,0.0,2.92
ZWE,2022,1676.82148896726,4.38799689594562,,,,16320537,0,0.0,,,,,0.0,2.92
AFE,2003,818.121921351071,0.4759160973489,,,,433807484,0,0.0,,,,,0.0,
AFE,2004,991.192169016285,2.80643320072707,,,,445281555,0,0.0,,,,,0.0,
AFE,2005,1126.37594782517,3.37534227331918,,,,457153837,0,0.0,,,,,0.0,
AFE,2006,1232.42341200336,3.7713728121477,,,,469508516,0,0.0,,,,,0.0,
AFE,2007,1376.63877762359,3.74853994730631,,,,482406426,0,0.0,,,,,0.0,
AFE,2008,1435.80845089809,1.52120268162264,,,,495748900,0,0.0,,,,,0.0,
AFE,2009,1420.29377274451,-2.0391794518614,,,,509410477,0,0.0,,,,,0.0,
AFE,2010,1656.3662720377,2.33491227492948,,,,523459657,0,0.0,,,,,0.0,
AFE,2011,1806.768777923,0.937984323763928,,,,537792950,0,0.0,,,,,0.0,
AFE,2012,1773.65156828277,-1.80915231464748,,,,552530654,0,0.0,,,,,0.0,
AFE,2013,1736.84903789558,1.39754599608999,,,,567892149,0,0.0,,,,,0.0,
AFE,2014,1725.33295941463,1.19930603126551,,,,583651101,0,0.0,,,,,0.0,
AFE,2015,1554.167298753,0.158047100770915,,,,600008424,0,0.0,,,,,0.0,
AFE,2016,1444.00351350532,-0.49562255315675,,,,616377605,0,0.0,,,,,0.0,
AFE,2017,1625.2862362582,-0.0815640462972596,,,,632746570,0,0.0,,,,,0.0,
AFE,2018,1558.30748213078,-0.191858853338246,,,,649757148,0,0.0,,,,,0.0,
AFE,2019,1507.98288075295,-0.633469888977061,,,,667242986,0,0.0,,,,,0.0,
AFE,2020,1355.80592347323,-5.33435788720509,,,,685112979,0,0.0,,,,,0.0,
AFE,2021,1545.61321503478,1.64994722659797,,,,702977106,0,0.0,,,,,0.0,
AFE,2022,1644.06282870117,0.869269154863744,,,,720859132,0,0.0,,,,,0.0,
AFW,2003,697.851235696543,2.64460901256523,,,,292977949,0,0.0,,,,,0.0,
AFW,2004,841.297352330649,5.02575099847012,,,,301265247,0,0.0,,,,,0.0,
AFW,2005,1000.79372240669,2.90129810922505,,,,309824829,0,0.0,,,,,0.0,
AFW,2006,1243.17388936285,2.47176485636047,,,,318601484,0,0.0,,,,,0.0,
AFW,2007,1421.27293436262,2.62175087529646,,,,327612838,0,0.0,,,,,0.0,
AFW,2008,1685.55606881927,3.35172404564818,,,,336893835,0,0.0,,,,,0.0,
AFW,2009,1467.61587452251,3.34495187354457,,,,346475221,0,0.0,,,,,0.0,
AFW,2010,1679.88782968089,4.00863950131732,,,,356337762,0,0.0,,,,,0.0,
AFW,2011,1861.38106764835,1.94459008301469,,,,366489204,0,0.0,,,,,0.0,
AFW,2012,1957.91778421768,2.2600459371579,,,,376797999,0,0.0,,,,,0.0,
AFW,2013,2154.15083235085,3.25526852129431,,,,387204553,0,0.0,,,,,0.0,
AFW,2014,2248.31625468362,3.09052304117354,,,,397855507,0,0.0,,,,,0.0,
AFW,2015,1882.26403755398,0.0878340738043448,,,,408690375,0,0.0,,,,,0.0,
AFW,2016,1648.76267571999,-2.50305727268596,,,,419778384,0,0.0,,,,,0.0,
AFW,2017,1590.27775355217,-0.408929811472291,,,,431138704,0,0.0,,,,,0.0,
AFW,2018,1735.37491121143,0.16518105773045,,,,442646825,0,0.0,,,,,0.0,
AFW,2019,1812.44682219421,0.552386827741543,,,,454306063,0,0.0,,,,,0.0,
AFW,2020,1688.07557525957,-3.46322221651472,,,,466189102,0,0.0,,,,,0.0,
AFW,2021,1766.94361767929,1.36774287745041,,,,478185907,0,0.0,,,,,0.0,
AFW,2022,1785.31221919208,1.1961740287112,,,,490330870,0,0.0,,,,,0.0,
ARB,2003,2916.79565934949,2.67226948045757,,,,306573087,0,0.0,,,,,0.0,
ARB,2004,3394.09729184359,6.51426317008546,,,,313249616,0,0.0,,,,,0.0,
ARB,2005,4070.89477504863,3.09635575587623,,,,320558754,0,0.0,,,,,0.0,
ARB,2006,4704.00506701541,3.49227659712344,,,,328703057,0,0.0,,,,,0.0,
ARB,2007,5329.57992096076,1.82641769358244,,,,337498222,0,0.0,,,,,0.0,
ARB,2008,6531.52513662708,2.75562448003915,,,,346630443,0,0.0,,,,,0.0,
